frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
14:42:33.853967,"[0.5194365978240967, 0.4003896713256836]","[0.5330204963684082, 0.6201860308647156]","[0.5392739772796631, 0.8771910071372986]","[0.5261639952659607, 0.09625012427568436]","[0.43293553590774536, 0.09295660257339478]","[0.357441246509552, 0.10399410128593445]","[0.502938985824585, 0.4017733931541443]","[0.5216957926750183, 0.588526725769043]","[0.5273445248603821, 0.784350574016571]","[0.5002780556678772, 0.13483138382434845]","[0.43008890748023987, 0.16439679265022278]","[0.3526533842086792, 0.17308102548122406]"
14:42:33.913147,"[0.5202162861824036, 0.40117618441581726]","[0.5319997072219849, 0.617554783821106]","[0.5398544073104858, 0.8752645254135132]","[0.5289244055747986, 0.10429020971059799]","[0.43993374705314636, 0.09497237950563431]","[0.3698832392692566, 0.10037842392921448]","[0.49901530146598816, 0.4024084508419037]","[0.5198515057563782, 0.5914872288703918]","[0.5280371904373169, 0.7851772308349609]","[0.4961009621620178, 0.13221581280231476]","[0.4149304926395416, 0.1436678171157837]","[0.3322667181491852, 0.1398339867591858]"
14:42:33.972710,"[0.520321786403656, 0.3960755467414856]","[0.5330867171287537, 0.6189918518066406]","[0.5399144887924194, 0.8798496723175049]","[0.5292330980300903, 0.08045638352632523]","[0.4423436224460602, 0.08941390365362167]","[0.36108991503715515, 0.10116459429264069]","[0.4973713755607605, 0.39810219407081604]","[0.5188159346580505, 0.5932378172874451]","[0.527595579624176, 0.7844026684761047]","[0.49224117398262024, 0.12399575859308243]","[0.4024451971054077, 0.14131763577461243]","[0.3209972679615021, 0.1446065604686737]"
14:42:34.030912,"[0.519972562789917, 0.39867010712623596]","[0.5345359444618225, 0.620607852935791]","[0.5400373935699463, 0.8848251104354858]","[0.5296817421913147, 0.09096388518810272]","[0.44278767704963684, 0.08788175880908966]","[0.3606833815574646, 0.09574639052152634]","[0.4989289343357086, 0.40056347846984863]","[0.5198879241943359, 0.5950151085853577]","[0.5273087024688721, 0.7850773930549622]","[0.4967685341835022, 0.12790480256080627]","[0.421413391828537, 0.15387466549873352]","[0.34505608677864075, 0.1642211377620697]"
14:42:34.090551,"[0.5175026059150696, 0.3954084813594818]","[0.5346605181694031, 0.6218925714492798]","[0.540408194065094, 0.8851320743560791]","[0.5284232497215271, 0.07817089557647705]","[0.4401252567768097, 0.08595585078001022]","[0.3523162305355072, 0.09676256775856018]","[0.5004447102546692, 0.39618951082229614]","[0.5206118226051331, 0.5960997343063354]","[0.5272893309593201, 0.7860396504402161]","[0.512130856513977, 0.12448837608098984]","[0.42878252267837524, 0.15337972342967987]","[0.35554322600364685, 0.17037822306156158]"
14:42:34.150019,"[0.5175266265869141, 0.3903629779815674]","[0.532404363155365, 0.6184030771255493]","[0.540364146232605, 0.8850002884864807]","[0.530587375164032, 0.074435755610466]","[0.4454179108142853, 0.0822693258523941]","[0.3537903130054474, 0.09424889832735062]","[0.49829113483428955, 0.39218950271606445]","[0.5190795660018921, 0.5927505493164062]","[0.5272814035415649, 0.786071240901947]","[0.5030333995819092, 0.12266075611114502]","[0.4097510576248169, 0.1395360231399536]","[0.32890185713768005, 0.15000282227993011]"
14:42:34.208314,"[0.5169215202331543, 0.39165735244750977]","[0.5320948958396912, 0.6198804974555969]","[0.5403251647949219, 0.883535623550415]","[0.5318157076835632, 0.06481656432151794]","[0.4446151554584503, 0.07992605865001678]","[0.3527940809726715, 0.0969521552324295]","[0.4990910589694977, 0.3919672966003418]","[0.5189531445503235, 0.5936439633369446]","[0.5279171466827393, 0.786443829536438]","[0.5098618268966675, 0.11925318837165833]","[0.4141031801700592, 0.14111274480819702]","[0.33033838868141174, 0.1538817435503006]"
14:42:34.268095,"[0.5176670551300049, 0.39114871621131897]","[0.5316304564476013, 0.6195722818374634]","[0.5402967929840088, 0.8824316263198853]","[0.531777024269104, 0.06941521912813187]","[0.4480591416358948, 0.08415963500738144]","[0.3537197411060333, 0.10014744848012924]","[0.5001442432403564, 0.3908301889896393]","[0.5184459090232849, 0.5917527675628662]","[0.5279093384742737, 0.7867385745048523]","[0.5061692595481873, 0.11747916042804718]","[0.41883042454719543, 0.14415612816810608]","[0.3409230411052704, 0.16518454253673553]"
14:42:34.328048,"[0.5181350111961365, 0.3920232057571411]","[0.5318993330001831, 0.6204301118850708]","[0.5403091311454773, 0.8825159072875977]","[0.5312846899032593, 0.06622499227523804]","[0.4463328421115875, 0.08667197823524475]","[0.3531648814678192, 0.10112380981445312]","[0.5003138184547424, 0.3913944661617279]","[0.5185447931289673, 0.5923867225646973]","[0.5286028981208801, 0.7869489192962646]","[0.5043419003486633, 0.11610386520624161]","[0.4136616289615631, 0.14253586530685425]","[0.3305574059486389, 0.15311533212661743]"
14:42:34.386959,"[0.5184873342514038, 0.39401906728744507]","[0.5323082804679871, 0.621990442276001]","[0.54074627161026, 0.8828928470611572]","[0.5314052700996399, 0.06630724668502808]","[0.4451560378074646, 0.08781258761882782]","[0.35194534063339233, 0.10164657235145569]","[0.5003354549407959, 0.39276671409606934]","[0.5183020830154419, 0.5928259491920471]","[0.5293355584144592, 0.7870799899101257]","[0.50288987159729, 0.11592835187911987]","[0.4119776487350464, 0.14207807183265686]","[0.3377365469932556, 0.1438029408454895]"
14:42:34.447099,"[0.5186173319816589, 0.3949156701564789]","[0.5325061082839966, 0.6223739385604858]","[0.5408245921134949, 0.8832870125770569]","[0.5320998430252075, 0.06924058496952057]","[0.4442842900753021, 0.08926773816347122]","[0.35175830125808716, 0.10247444361448288]","[0.4998480975627899, 0.3933582305908203]","[0.5182114839553833, 0.5931107401847839]","[0.5297051668167114, 0.7891338467597961]","[0.5013700127601624, 0.11524985730648041]","[0.4125443696975708, 0.13872939348220825]","[0.34007591009140015, 0.13766813278198242]"
14:42:34.506158,"[0.518589198589325, 0.395300030708313]","[0.5327540040016174, 0.6256628036499023]","[0.5408117175102234, 0.8834848999977112]","[0.5341805815696716, 0.09447437524795532]","[0.44381335377693176, 0.09067881852388382]","[0.3515995442867279, 0.1032075509428978]","[0.49980857968330383, 0.3935737907886505]","[0.5184769034385681, 0.5951803922653198]","[0.5297058820724487, 0.793380856513977]","[0.5006792545318604, 0.11831290274858475]","[0.4122779071331024, 0.1408611536026001]","[0.3406844735145569, 0.13463230431079865]"
14:42:34.564361,"[0.5186737775802612, 0.3944617211818695]","[0.5328205823898315, 0.6253909468650818]","[0.5408188700675964, 0.8838818073272705]","[0.5341020226478577, 0.08381003141403198]","[0.445616215467453, 0.08863963931798935]","[0.35185733437538147, 0.10341379046440125]","[0.49975207448005676, 0.3927238881587982]","[0.5183617472648621, 0.5948240160942078]","[0.5294487476348877, 0.7911628484725952]","[0.5002180933952332, 0.1156991496682167]","[0.4097997546195984, 0.134792298078537]","[0.33731162548065186, 0.1306171417236328]"
14:42:34.623277,"[0.5187307000160217, 0.3947640061378479]","[0.5327737927436829, 0.625227153301239]","[0.5411621332168579, 0.8843415379524231]","[0.5338506698608398, 0.08248438686132431]","[0.4451978802680969, 0.09065786749124527]","[0.3516438901424408, 0.10485664010047913]","[0.4998498260974884, 0.39302319288253784]","[0.5183179378509521, 0.5947877168655396]","[0.5299353003501892, 0.789973258972168]","[0.5004912614822388, 0.11620575189590454]","[0.4117377996444702, 0.13673877716064453]","[0.33912909030914307, 0.13338418304920197]"
14:42:34.682645,"[0.5188084840774536, 0.39407381415367126]","[0.5326539874076843, 0.6234040856361389]","[0.5411620736122131, 0.8843953013420105]","[0.5343211889266968, 0.07824472337961197]","[0.4448593258857727, 0.09177879989147186]","[0.3515598177909851, 0.10499154031276703]","[0.4999387562274933, 0.3927522897720337]","[0.5182400941848755, 0.5934608578681946]","[0.5290940999984741, 0.7897552251815796]","[0.5006792545318604, 0.11400040239095688]","[0.41256651282310486, 0.13351675868034363]","[0.34012430906295776, 0.13419213891029358]"
14:42:34.742443,"[0.5180378556251526, 0.3941504657268524]","[0.532577395439148, 0.623406171798706]","[0.5411309003829956, 0.8832696676254272]","[0.5315793752670288, 0.07812029868364334]","[0.4385225474834442, 0.09535350650548935]","[0.34678077697753906, 0.1054932028055191]","[0.5000120997428894, 0.39281246066093445]","[0.5181793570518494, 0.5935169458389282]","[0.5290860533714294, 0.7906656265258789]","[0.5020825266838074, 0.11432585120201111]","[0.4131677746772766, 0.1345321536064148]","[0.34070736169815063, 0.13649749755859375]"
14:42:34.801122,"[0.5179477334022522, 0.39465171098709106]","[0.5326687097549438, 0.6258321404457092]","[0.5413646101951599, 0.8839544057846069]","[0.5315725803375244, 0.07812833786010742]","[0.4388778507709503, 0.09616968780755997]","[0.3474396765232086, 0.10656837373971939]","[0.5000483393669128, 0.393074631690979]","[0.5181556940078735, 0.5933829545974731]","[0.5292312502861023, 0.7871274352073669]","[0.5150161981582642, 0.12287116050720215]","[0.4184194803237915, 0.13653363287448883]","[0.3409552574157715, 0.13712118566036224]"
14:42:34.861060,"[0.518121063709259, 0.39488905668258667]","[0.5326282978057861, 0.6256429553031921]","[0.54132479429245, 0.8853415250778198]","[0.5340589880943298, 0.07799650728702545]","[0.4409455955028534, 0.09624423086643219]","[0.3528290390968323, 0.10663311928510666]","[0.500093400478363, 0.39326730370521545]","[0.5181198120117188, 0.593402624130249]","[0.5292474627494812, 0.7871947288513184]","[0.5139286518096924, 0.1227937638759613]","[0.41819286346435547, 0.137457475066185]","[0.34183087944984436, 0.13808460533618927]"
14:42:34.921035,"[0.5189914107322693, 0.3934146463871002]","[0.532601535320282, 0.6213691234588623]","[0.5413206219673157, 0.8843972086906433]","[0.5373494625091553, 0.07675402611494064]","[0.4465610384941101, 0.09648706763982773]","[0.35846778750419617, 0.10673919320106506]","[0.5001302361488342, 0.39278849959373474]","[0.5179319977760315, 0.5918533802032471]","[0.5290868282318115, 0.7867825031280518]","[0.5096522569656372, 0.12061189860105515]","[0.4173569679260254, 0.13760261237621307]","[0.3421778082847595, 0.13828466832637787]"
14:42:34.980278,"[0.519008219242096, 0.3917980194091797]","[0.5325837731361389, 0.6212552785873413]","[0.541314423084259, 0.8842580318450928]","[0.5368973612785339, 0.07586273550987244]","[0.44597071409225464, 0.09768132865428925]","[0.3576842248439789, 0.10700327157974243]","[0.5004011988639832, 0.391927033662796]","[0.5179269909858704, 0.5915489196777344]","[0.529075026512146, 0.788492739200592]","[0.5095574855804443, 0.12075547128915787]","[0.41784271597862244, 0.13961204886436462]","[0.34297052025794983, 0.13872282207012177]"
14:42:35.040525,"[0.5196102857589722, 0.39192456007003784]","[0.5325934290885925, 0.6213054060935974]","[0.5413610935211182, 0.8844693899154663]","[0.5382148623466492, 0.07594228535890579]","[0.4489828050136566, 0.097686767578125]","[0.3584332764148712, 0.10695919394493103]","[0.5004271268844604, 0.39203089475631714]","[0.517907440662384, 0.5915423631668091]","[0.5288922786712646, 0.7902241349220276]","[0.5066341161727905, 0.12079755961894989]","[0.4179195165634155, 0.1394662857055664]","[0.34308376908302307, 0.1387307494878769]"
14:42:35.100591,"[0.5197088718414307, 0.39194297790527344]","[0.5325714349746704, 0.6210494637489319]","[0.5413579344749451, 0.884516179561615]","[0.5387516617774963, 0.07487473636865616]","[0.4482564926147461, 0.0978974923491478]","[0.35927143692970276, 0.10699346661567688]","[0.49975594878196716, 0.39200565218925476]","[0.5166803598403931, 0.5900127291679382]","[0.5286260843276978, 0.7901595830917358]","[0.5042617917060852, 0.12089917063713074]","[0.4181157648563385, 0.13955546915531158]","[0.34338444471359253, 0.13877138495445251]"
